PC1,PC2,Probability,Free_Energy_kJ_mol,Sampled
-1.5443402000000004,2.730204450000001,1.16787999147269e-06,17.397029038812192,False
-1.5443402000000004,2.807270350000001,2.918549219185736e-08,26.599327438909793,False
-1.5443402000000004,2.884336250000001,2.6376908800661072e-08,26.85171157720487,False
-1.5443402000000004,2.961402150000001,1.135878954107442e-06,17.46633018108533,False
-1.5443402000000004,3.038468050000001,8.372276054041499e-06,12.483841021436866,True
-1.5443402000000004,3.115533950000001,1.1330634089340514e-06,17.47252066635034,False
-1.5443402000000004,3.192599850000001,2.808583391196284e-09,32.438553378750335,False
-1.5443402000000004,3.269665750000001,0.0,,False
-1.5443402000000004,3.346731650000001,2.808583391196284e-09,32.438553378750335,False
-1.5443402000000004,3.423797550000001,1.1330634089340514e-06,17.47252066635034,False
-1.5443402000000004,3.5008634500000007,8.372269092259306e-06,12.48384309555034,True
-1.5443402000000004,3.5779293500000002,1.1330634089340514e-06,17.47252066635034,False
-1.5443402000000004,3.6549952500000003,2.808583391196284e-09,32.438553378750335,False
-1.5443402000000004,3.7320611500000003,0.0,,False
-1.5443402000000004,3.80912705,0.0,,False
-1.4615670000000005,-3.82039705,9.508141084584553e-06,12.16650473000358,True
-1.4615670000000005,-3.74333115,1.1358719923252476e-06,17.46634546889086,False
-1.4615670000000005,-3.66626525,2.808583391196284e-09,32.438553378750335,False
-1.4615670000000005,-3.58919935,2.808583391196284e-09,32.438553378750335,False
-1.4615670000000005,-3.51213345,1.1358719923252476e-06,17.46634546889086,False
-1.4615670000000005,-3.43506755,9.505346424757746e-06,12.167237980907158,True
-1.4615670000000005,-3.35800165,9.510956629757943e-06,12.165766217200835,True
-1.4615670000000005,-3.28093575,1.2245072418341314e-06,17.278926139630325,False
-1.4615670000000005,-3.20386985,1.7915226759382495e-05,10.58633457355992,True
-1.4615670000000005,-3.1268039499999998,0.00013441749564738748,5.559494648575238,True
-1.4615670000000005,-3.0497380499999998,4.3141408142340975e-05,8.394229148009956,True
-1.4615670000000005,-2.9726721499999997,9.501971247061071e-05,6.424696528930056,True
-1.4615670000000005,-2.8956062499999997,0.00024046090166576504,4.108769975782371,True
-1.4615670000000005,-2.8185403499999997,9.39954840877304e-05,6.4517292504543855,True
-1.4615670000000005,-2.7414744499999997,0.00023900870023978868,4.123879561053,True
-1.4615670000000005,-2.6644085499999997,0.0001608665385719912,5.1114503595643885,True
-1.4615670000000005,-2.5873426499999996,0.00018552909336182316,4.755666258598154,True
-1.4615670000000005,-2.5102767499999996,0.0002668095074673598,3.849415006157029,True
-1.4615670000000005,-2.4332108499999996,0.00026078750381932156,3.9063583523192325,True
-1.4615670000000005,-2.3561449499999996,0.00020000531933547823,4.568260959440622,True
-1.4615670000000005,-2.2790790499999996,0.00021297319310067966,4.411560757869336,True
-1.4615670000000005,-2.2020131499999995,0.0002671146568475561,3.8465638671072964,True
-1.4615670000000005,-2.1249472499999995,0.0004042156532623003,2.813232796205051,True
-1.4615670000000005,-2.04788135,0.0003968546642064658,2.859074757644805,True
-1.4615670000000005,-1.97081545,0.00035458271600988033,3.1400083394194866,True
-1.4615670000000005,-1.89374955,0.0003501088194349634,3.1716805339126806,True
-1.4615670000000005,-1.8166836499999999,0.00024868967842515743,4.024839609909485,True
-1.4615670000000005,-1.7396177499999999,0.0003060951831200214,3.5067897348149843,True
-1.4615670000000005,-1.6625518499999998,0.00023689745936407775,4.1460107499116,True
-1.4615670000000005,-1.5854859499999998,0.000368818243298825,3.0418254107129217,True
-1.4615670000000005,-1.5084200499999998,0.00020379365278555116,4.521457153790767,True
-1.4615670000000005,-1.4313541499999998,4.3883640288239576e-05,8.351679942781889,True
-1.4615670000000005,-1.3542882499999997,6.217739912772382e-05,7.4825276339289015,True
-1.4615670000000005,-1.2772223499999997,0.0001520219962163369,5.2525048335457045,True
-1.4615670000000005,-1.2001564499999997,0.0001419068975767479,5.4242501126668445,True
-1.4615670000000005,-1.1230905499999997,0.00017971007414354457,4.835152988904827,True
-1.4615670000000005,-1.0460246499999997,0.00014621143059536073,5.349712941107894,True
-1.4615670000000005,-0.9689587499999996,3.4784281625317546e-05,8.931304374300352,True
-1.4615670000000005,-0.8918928499999996,1.1885371819091111e-05,11.609868093742756,True
-1.4615670000000005,-0.8148269499999996,2.2459835272309963e-05,10.022420430353023,True
-1.4615670000000005,-0.7377610499999996,9.650497978332122e-05,6.386008732684986,True
-1.4615670000000005,-0.6606951499999996,1.522341032524713e-05,10.992454364233122,True
-1.4615670000000005,-0.5836292499999995,1.9095405933788895e-05,10.427203813514094,True
-1.4615670000000005,-0.5065633499999995,2.856595666135458e-05,9.422564211038425,True
-1.4615670000000005,-0.4294974499999995,8.092940036320862e-05,6.825055852281868,True
-1.4615670000000005,-0.3524315499999995,7.145043780903371e-05,7.135783472760765,True
-1.4615670000000005,-0.27536564999999946,1.7959547865028035e-05,10.580171362210084,True
-1.4615670000000005,-0.19829974999999966,7.261938264987534e-05,7.095305759502418,True
-1.4615670000000005,-0.12123384999999987,4.42161284140201e-05,8.332852606967018,True
-1.4615670000000005,-0.044167949999999845,0.00015114969287827922,5.266858588406779,True
-1.4615670000000005,0.032897950000000176,0.00014392003348875405,5.389113283525711,True
-1.4615670000000005,0.1099638500000002,3.471248395259146e-05,8.936458219432772,True
-1.4615670000000005,0.18702975000000022,2.254003084808087e-05,10.013529952932606,True
-1.4615670000000005,0.26409565000000024,9.045156347940257e-05,6.5475922828801,True
-1.4615670000000005,0.34116155000000026,4.6485070777061586e-05,8.208031943823466,True
-1.4615670000000005,0.4182274500000003,0.00013669483591347378,5.517588832412686,True
-1.4615670000000005,0.4952933500000003,4.306512777002336e-05,8.398643410545418,True
-1.4615670000000005,0.5723592500000003,8.100679431737052e-05,6.822671619940228,True
-1.4615670000000005,0.6494251500000003,0.00015725865069784385,5.168029849791717,True
-1.4615670000000005,0.7264910500000004,0.00020473875740381167,4.509916256411098,True
-1.4615670000000005,0.8035569500000004,6.106052921983018e-05,7.5277398221005,True
-1.4615670000000005,0.8806228500000004,0.0001775448887199013,4.865387822103649,True
-1.4615670000000005,0.9576887500000004,0.0002856434897833309,3.679277291449227,True
-1.4615670000000005,1.0347546500000004,0.00014202472528023085,5.422179880230555,True
-1.4615670000000005,1.1118205500000005,0.00024858363805893054,4.0259034136308545,True
-1.4615670000000005,1.1888864500000005,0.0002680233757626932,3.8380925760548936,True
-1.4615670000000005,1.2659523500000005,0.000337741109863897,3.261387841890364,True
-1.4615670000000005,1.3430182500000005,0.00014878613160542988,5.306171295399755,True
-1.4615670000000005,1.4200841500000005,0.00012931220055332145,5.656077830295315,True
-1.4615670000000005,1.4971500500000006,0.00017887991206577166,4.846702163437103,True
-1.4615670000000005,1.5742159500000006,0.0001400071958666815,5.457867242785604,True
-1.4615670000000005,1.6512818500000006,0.0002713709953277632,3.8071311683037417,True
-1.4615670000000005,1.7283477500000006,0.00025015139829780505,4.010221587548634,True
-1.4615670000000005,1.8054136500000006,0.000363901819530858,3.0752990690834974,True
-1.4615670000000005,1.8824795500000007,0.00016214943768355563,5.0916370867082374,True
-1.4615670000000005,1.9595454500000007,0.00014389153242885016,5.38960729632988,True
-1.4615670000000005,2.0366113500000007,0.00022627419210562177,4.260450722300979,True
-1.4615670000000005,2.1136772500000007,0.00020554719847166542,4.500086387792986,True
-1.4615670000000005,2.1907431500000007,0.00019883181521544098,4.5829392580983725,True
-1.4615670000000005,2.2678090500000008,0.00013084000346696203,5.626780351229186,True
-1.4615670000000005,2.344874950000001,0.00017026585159230417,4.969806886712318,True
-1.4615670000000005,2.421940850000001,4.040812095664444e-05,8.55748986510872,True
-1.4615670000000005,2.499006750000001,8.82241475621798e-05,6.609785601925057,True
-1.4615670000000005,2.576072650000001,8.205686052892466e-05,6.790546041898951,True
-1.4615670000000005,2.653138550000001,7.977837883386531e-05,6.860786378225629,True
-1.4615670000000005,2.730204450000001,1.7942689402898665e-05,10.582513874668475,True
-1.4615670000000005,2.807270350000001,2.298113931668962e-06,15.708614545395957,True
-1.4615670000000005,2.884336250000001,8.39585134123316e-06,12.47682714438551,True
-1.4615670000000005,2.961402150000001,1.1386805757164441e-06,17.460185521529283,False
-1.4615670000000005,3.038468050000001,2.356832540946479e-08,27.13253744240358,False
-1.4615670000000005,3.115533950000001,2.808583391196284e-09,32.438553378750335,False
-1.4615670000000005,3.192599850000001,6.961782194276772e-12,47.404586091150335,False
-1.4615670000000005,3.269665750000001,0.0,,False
-1.4615670000000005,3.346731650000001,2.075278023607423e-08,27.449875807950338,False
-1.4615670000000005,3.423797550000001,8.372269092259306e-06,12.48384309555034,True
-1.4615670000000005,3.5008634500000007,6.186316599804719e-05,7.495165524750339,True
-1.4615670000000005,3.5779293500000002,8.372276054041499e-06,12.483841021436866,True
-1.4615670000000005,3.6549952500000003,2.3561363627270515e-08,27.133274347052172,False
-1.4615670000000005,3.7320611500000003,2.075278023607423e-08,27.449875807950338,False
-1.4615670000000005,3.80912705,2.808583391196284e-09,32.438553378750335,False
-1.3787938000000004,-3.82039705,2.6376908800661072e-08,26.85171157720487,False
-1.3787938000000004,-3.74333115,2.356832540946479e-08,27.13253744240358,False
-1.3787938000000004,-3.66626525,2.8155451733905604e-09,32.43237818129086,False
-1.3787938000000004,-3.58919935,2.0759742018268505e-08,27.44903919082556,False
-1.3787938000000004,-3.51213345,8.372276054041499e-06,12.483841021436866,True
-1.3787938000000004,-3.43506755,6.186878316482959e-05,7.494939049420826,True
-1.3787938000000004,-3.35800165,9.52891475016721e-06,12.161060970128661,True
-1.3787938000000004,-3.28093575,9.566505107186074e-06,12.151240478378606,True
-1.3787938000000004,-3.20386985,2.1365440993328087e-05,10.147022393594735,True
-1.3787938000000004,-3.1268039499999998,9.766159063231816e-05,6.356291841483725,True
-1.3787938000000004,-3.0497380499999998,8.43701239976117e-05,6.721201104375027,True
-1.3787938000000004,-2.9726721499999997,4.650190139206218e-05,8.20712899461978,True
-1.3787938000000004,-2.8956062499999997,0.00017642021625222985,4.881238670439029,True
-1.3787938000000004,-2.8185403499999997,0.0002400256587939155,4.113288909557432,True
-1.3787938000000004,-2.7414744499999997,0.00030406905663101137,3.523355322019315,True
-1.3787938000000004,-2.6644085499999997,0.00023290145134533539,4.188444386712772,True
-1.3787938000000004,-2.5873426499999996,9.083756643467652e-05,6.53697031566036,True
-1.3787938000000004,-2.5102767499999996,0.00026975665205444056,3.8220139080977225,True
-1.3787938000000004,-2.4332108499999996,0.00033106111769192875,3.311216377083217,True
-1.3787938000000004,-2.3561449499999996,0.0002270040554507648,4.2524180049446425,True
-1.3787938000000004,-2.2790790499999996,0.00025371722699510943,3.9749166177044746,True
-1.3787938000000004,-2.2020131499999995,0.0004639719908975234,2.4693242018463915,True
-1.3787938000000004,-2.1249472499999995,0.00026106636040098614,3.903692614260734,True
-1.3787938000000004,-2.04788135,0.0005268908890063825,2.1521208860099263,True
-1.3787938000000004,-1.97081545,0.0002226193268563811,4.3010691461225825,True
-1.3787938000000004,-1.89374955,0.00031570319378767956,3.4296986963225518,True
-1.3787938000000004,-1.8166836499999999,0.00035678548482876034,3.1245607294337185,True
-1.3787938000000004,-1.7396177499999999,0.0003679157438993165,3.047936545589693,True
-1.3787938000000004,-1.6625518499999998,0.00029376963014695164,3.609307608334171,True
-1.3787938000000004,-1.5854859499999998,0.00018451607146537883,4.769323111107904,True
-1.3787938000000004,-1.5084200499999998,0.00020125270209450408,4.5527527076291054,True
-1.3787938000000004,-1.4313541499999998,0.00012133810273955568,5.814839384372615,True
-1.3787938000000004,-1.3542882499999997,0.00022719752086497046,4.250293096795335,True
-1.3787938000000004,-1.2772223499999997,0.00016196482716907977,5.094478561250907,True
-1.3787938000000004,-1.2001564499999997,0.00018323934252428804,4.786642270469394,True
-1.3787938000000004,-1.1230905499999997,4.272307246509619e-05,8.418534405644644,True
-1.3787938000000004,-1.0460246499999997,3.925321903275881e-05,8.629819015298901,True
-1.3787938000000004,-0.9689587499999996,9.049700512867458e-05,6.546339475283927,True
-1.3787938000000004,-0.8918928499999996,2.0252044629914604e-05,10.280516791253374,True
-1.3787938000000004,-0.8148269499999996,7.980758521140374e-05,6.8598733831320535,True
-1.3787938000000004,-0.7377610499999996,0.00014171613716446537,5.427605419595695,True
-1.3787938000000004,-0.6606951499999996,4.418024002033033e-05,8.3348779801544,True
-1.3787938000000004,-0.5836292499999995,0.00013442594924468982,5.559337783038547,True
-1.3787938000000004,-0.5065633499999995,2.8597943775155443e-05,9.41977270429012,True
-1.3787938000000004,-0.4294974499999995,1.9178410092950997e-05,10.416384886130938,True
-1.3787938000000004,-0.3524315499999995,1.1856228097592417e-05,11.61599188924545,True
-1.3787938000000004,-0.27536564999999946,1.0705227453595684e-05,11.870716604909159,True
-1.3787938000000004,-0.19829974999999966,1.9110548509024772e-05,10.425226597383768,True
-1.3787938000000004,-0.12123384999999987,8.207088952231626e-05,6.790119629395142,True
-1.3787938000000004,-0.044167949999999845,9.270085968227008e-05,6.486323217998779,True
-1.3787938000000004,0.032897950000000176,6.094833260669403e-05,7.53232729941044,True
-1.3787938000000004,0.1099638500000002,0.00013286996999396878,5.588378130869722,True
-1.3787938000000004,0.18702975000000022,6.820159513053965e-05,7.251860217681566,True
-1.3787938000000004,0.26409565000000024,0.00015691596524073867,5.173471243987619,True
-1.3787938000000004,0.34116155000000026,0.0001774674390714818,4.866476154253887,True
-1.3787938000000004,0.4182274500000003,0.00010722360607813051,6.123300433701711,True
-1.3787938000000004,0.4952933500000003,7.372499037707542e-05,7.057616401899685,True
-1.3787938000000004,0.5723592500000003,1.9113364054198163e-05,10.42485913507707,True
-1.3787938000000004,0.6494251500000003,2.246824013713697e-05,10.021487179579312,True
-1.3787938000000004,0.7264910500000004,4.533967337628286e-05,8.270262606799877,True
-1.3787938000000004,0.8035569500000004,8.550205990113708e-05,6.6879587765093955,True
-1.3787938000000004,0.8806228500000004,9.612813574298418e-05,6.395767988277142,True
-1.3787938000000004,0.9576887500000004,8.454401898598264e-05,6.716065321667246,True
-1.3787938000000004,1.0347546500000004,0.00014372659592167705,5.392468086603617,True
-1.3787938000000004,1.1118205500000005,0.00022621474931008701,4.261106077416638,True
-1.3787938000000004,1.1888864500000005,0.00032713468018222394,3.3409764623951843,True
-1.3787938000000004,1.2659523500000005,0.0002919594293633472,3.6247252091040383,True
-1.3787938000000004,1.3430182500000005,0.00023792455202460678,4.135219670333575,True
-1.3787938000000004,1.4200841500000005,9.801453466264012e-05,6.347293677427662,True
-1.3787938000000004,1.4971500500000006,0.00029988019885779425,3.5579562354595113,True
-1.3787938000000004,1.5742159500000006,0.000222832410583632,4.298682790873351,True
-1.3787938000000004,1.6512818500000006,0.00020005072617583925,4.5676947385583615,True
-1.3787938000000004,1.7283477500000006,0.00024738553557302585,4.037954482412802,True
-1.3787938000000004,1.8054136500000006,0.0001692831705405892,4.984244544573499,True
-1.3787938000000004,1.8824795500000007,0.00017722750139866344,4.869850805913059,True
-1.3787938000000004,1.9595454500000007,0.00013698547287061216,5.512291065025601,True
-1.3787938000000004,2.0366113500000007,0.00024288917033097942,4.0837074961373,True
-1.3787938000000004,2.1136772500000007,0.0001369506910969845,5.512924479221041,True
-1.3787938000000004,2.1907431500000007,0.0001832421859165902,4.786603565196953,True
-1.3787938000000004,2.2678090500000008,0.0002048531887113012,4.508522525608193,True
-1.3787938000000004,2.344874950000001,0.00017250671508321593,4.937193119497081,True
-1.3787938000000004,2.421940850000001,9.882103791183508e-05,6.326853229937319,True
-1.3787938000000004,2.499006750000001,8.098603457535225e-05,6.823310930091529,True
-1.3787938000000004,2.576072650000001,2.743848257207415e-05,9.523009190617461,True
-1.3787938000000004,2.653138550000001,8.203046969655961e-05,6.791348391199464,True
-1.3787938000000004,2.730204450000001,8.813940663077762e-05,6.612182612000537,True
-1.3787938000000004,2.807270350000001,2.0167289774948037e-05,10.2909775093704,True
-1.3787938000000004,2.884336250000001,7.026180503732497e-05,7.177627738237098,True
-1.3787938000000004,2.961402150000001,9.505332501193357e-06,12.167241634652175,True
-1.3787938000000004,3.038468050000001,2.3561363627270515e-08,27.133274347052172,False
-1.3787938000000004,3.115533950000001,0.0,,False
-1.3787938000000004,3.192599850000001,0.0,,False
-1.3787938000000004,3.269665750000001,0.0,,False
-1.3787938000000004,3.346731650000001,2.808583391196284e-09,32.438553378750335,False
-1.3787938000000004,3.423797550000001,1.1330634089340514e-06,17.47252066635034,False
-1.3787938000000004,3.5008634500000007,8.372269092259306e-06,12.48384309555034,True
-1.3787938000000004,3.5779293500000002,1.1358719923252476e-06,17.46634546889086,False
-1.3787938000000004,3.6549952500000003,1.1358719923252476e-06,17.46634546889086,False
-1.3787938000000004,3.7320611500000003,8.372269092259306e-06,12.48384309555034,True
-1.3787938000000004,3.80912705,1.1330634089340514e-06,17.47252066635034,False
-1.2960206000000005,-3.82039705,1.1330634089340514e-06,17.47252066635034,False
-1.2960206000000005,-3.74333115,8.372269092259306e-06,12.48384309555034,True
-1.2960206000000005,-3.66626525,1.1330634089340514e-06,17.47252066635034,False
-1.2960206000000005,-3.58919935,5.617166782392568e-09,30.70960948228901,False
-1.2960206000000005,-3.51213345,1.1330634089340514e-06,17.47252066635034,False
-1.2960206000000005,-3.43506755,8.39302187249538e-06,12.477667898090859,True
-1.2960206000000005,-3.35800165,9.53451103160302e-06,12.159596488099025,True
-1.2960206000000005,-3.28093575,7.366382473286489e-05,7.059686679041582,True
-1.2960206000000005,-3.20386985,0.00010602543397440387,6.15133037090143,True
-1.2960206000000005,-3.1268039499999998,0.00010112133723649942,6.269456902728895,True
-1.2960206000000005,-3.0497380499999998,9.767004422962053e-05,6.35607594060668,True
-1.2960206000000005,-2.9726721499999997,7.59883225351167e-05,6.982192951251237,True
-1.2960206000000005,-2.8956062499999997,3.7126716662632054e-05,8.76874525057573,True
-1.2960206000000005,-2.8185403499999997,7.61358545382514e-05,6.977354865419554,True
-1.2960206000000005,-2.7414744499999997,0.00035813663290311414,3.1151324994889595,True
-1.2960206000000005,-2.6644085499999997,9.408414718436808e-05,6.449377525116946,True
-1.2960206000000005,-2.5873426499999996,0.00018228529334839402,4.799663156248679,True
-1.2960206000000005,-2.5102767499999996,0.00025474308776729396,3.9648515341168626,True
-1.2960206000000005,-2.4332108499999996,0.0006119871548997658,1.7786739501652007,True
-1.2960206000000005,-2.3561449499999996,0.0003273849112371701,3.339069228251986,True
-1.2960206000000005,-2.2790790499999996,0.0003737319823813326,3.0088129397469614,True
-1.2960206000000005,-2.2020131499999995,0.00042878388093023963,2.666055615296977,True
-1.2960206000000005,-2.1249472499999995,0.00038274657922750585,2.949362416972741,True
-1.2960206000000005,-2.04788135,0.0003492013051737218,3.178154483627398,True
-1.2960206000000005,-1.97081545,0.00031640106305723945,3.424190987508341,True
-1.2960206000000005,-1.89374955,0.00043096363442740143,2.653407587258052,True
-1.2960206000000005,-1.8166836499999999,0.00025710632431731985,3.9418183750141873,True
-1.2960206000000005,-1.7396177499999999,0.00029772182829304654,3.5759740151114605,True
-1.2960206000000005,-1.6625518499999998,0.00034171581844781465,3.232204585494687,True
-1.2960206000000005,-1.5854859499999998,0.0002926864702015346,3.6185214981144482,True
-1.2960206000000005,-1.5084200499999998,0.00036341095290709654,3.0786659502669638,True
-1.2960206000000005,-1.4313541499999998,0.00015221391198115688,5.249357913761959,True
-1.2960206000000005,-1.3542882499999997,0.00020504062869451485,4.506241257470932,True
-1.2960206000000005,-1.2772223499999997,0.0003248197495591187,3.358690109982667,True
-1.2960206000000005,-1.2001564499999997,0.0003263538415624129,3.3469373229662422,True
-1.2960206000000005,-1.1230905499999997,5.731760261011833e-05,7.685526398333663,True
-1.2960206000000005,-1.0460246499999997,0.00010124088778865804,6.266509716180415,True
-1.2960206000000005,-0.9689587499999996,0.00022979223452873027,4.221967890804308,True
-1.2960206000000005,-0.8918928499999996,4.041655366860021e-05,8.556969379485457,True
-1.2960206000000005,-0.8148269499999996,2.1455792129730472e-05,10.136496462329491,True
-1.2960206000000005,-0.7377610499999996,3.699378119282422e-05,8.777692477413778,True
-1.2960206000000005,-0.6606951499999996,8.435497446059362e-05,6.721649029173553,True
-1.2960206000000005,-0.5836292499999995,9.769080397163878e-05,6.355545825894723,True
-1.2960206000000005,-0.5065633499999995,9.38602930382226e-05,6.455319369870457,True
-1.2960206000000005,-0.4294974499999995,0.00010835664163993577,6.09708095766189,True
-1.2960206000000005,-0.3524315499999995,4.758504045213269e-05,8.149696261115697,True
-1.2960206000000005,-0.27536564999999946,7.598551395172552e-05,6.982285145521612,True
-1.2960206000000005,-0.19829974999999966,3.69315158903338e-05,8.781894308230607,True
-1.2960206000000005,-0.12123384999999987,8.215111294521594e-05,6.787682630599035,True
-1.2960206000000005,-0.044167949999999845,3.81172983079582e-05,8.70306590109084,True
-1.2960206000000005,0.032897950000000176,0.00014409165201207844,5.386140662543743,True
-1.2960206000000005,0.1099638500000002,6.927239323698328e-05,7.213002142825246,True
-1.2960206000000005,0.18702975000000022,0.0002543773257465784,3.968435497859979,True
-1.2960206000000005,0.26409565000000024,9.780073865597241e-05,6.352740442375683,True
-1.2960206000000005,0.34116155000000026,0.00023553209517347806,4.160428519952738,True
-1.2960206000000005,0.4182274500000003,5.720820065680898e-05,7.690291885421438,True
-1.2960206000000005,0.4952933500000003,1.532222202073407e-05,10.976316495391792,True
-1.2960206000000005,0.5723592500000003,2.64137841142093e-05,9.617944977064282,True
-1.2960206000000005,0.6494251500000003,1.424014084825029e-05,11.159000364819347,True
-1.2960206000000005,0.7264910500000004,9.049593331752347e-05,6.546369017432341,True
-1.2960206000000005,0.8035569500000004,9.885700288512895e-05,6.3259456043008955,True
-1.2960206000000005,0.8806228500000004,4.6608501723762523e-05,8.201417549943912,True
-1.2960206000000005,0.9576887500000004,0.00023833331356092275,4.130937998247734,True
-1.2960206000000005,1.0347546500000004,0.00037482451599014254,3.001531857034364,True
-1.2960206000000005,1.1118205500000005,0.00028354959079941565,3.6976292960221047,True
-1.2960206000000005,1.1888864500000005,0.00014265186868821572,5.411189790491246,True
-1.2960206000000005,1.2659523500000005,0.0001477034550896791,5.324388286148575,True
-1.2960206000000005,1.3430182500000005,0.0001452870509102075,5.365532741046911,True
-1.2960206000000005,1.4200841500000005,0.00022562359741740452,4.267632898108103,True
-1.2960206000000005,1.4971500500000006,0.0002550772987417501,3.9615812234836745,True
-1.2960206000000005,1.5742159500000006,0.0003198315072330792,3.39729273275419,True
-1.2960206000000005,1.6512818500000006,8.689207815186174e-05,6.647734072656449,True
-1.2960206000000005,1.7283477500000006,0.00012751602180132639,5.69096769819094,True
-1.2960206000000005,1.8054136500000006,0.00017826627758239525,4.855273520727047,True
-1.2960206000000005,1.8824795500000007,0.000212117699492276,4.421600463758801,True
-1.2960206000000005,1.9595454500000007,0.00018654994623405668,4.741979062966318,True
-1.2960206000000005,2.0366113500000007,0.000194288292437229,4.64059893779815,True
-1.2960206000000005,2.1136772500000007,0.00010463724854672242,6.184204298379663,True
-1.2960206000000005,2.1907431500000007,0.0001335082724610345,5.57642410915186,True
-1.2960206000000005,2.2678090500000008,0.00028668900367747165,3.6701641665175058,True
-1.2960206000000005,2.344874950000001,6.32200835531267e-05,7.441045650560705,True
-1.2960206000000005,2.421940850000001,7.488832501291683e-05,7.01856458521905,True
-1.2960206000000005,2.499006750000001,2.62874958516418e-05,9.629899385557525,True
-1.2960206000000005,2.576072650000001,3.514195423329505e-06,14.649214376434314,True
-1.2960206000000005,2.653138550000001,2.6281878684859406e-05,9.63043243801045,True
-1.2960206000000005,2.730204450000001,0.00013326366553465297,5.580998298770311,True
-1.2960206000000005,2.807270350000001,2.7427255200291556e-05,9.524030041531836,True
-1.2960206000000005,2.884336250000001,7.028536640095223e-05,7.1767914350503235,True
-1.2960206000000005,2.961402150000001,9.505346424757746e-06,12.167237980907158,True
-1.2960206000000005,3.038468050000001,2.3561363627270515e-08,27.133274347052172,False
-1.2960206000000005,3.115533950000001,0.0,,False
-1.2960206000000005,3.192599850000001,0.0,,False
-1.2960206000000005,3.269665750000001,0.0,,False
-1.2960206000000005,3.346731650000001,6.961782194276772e-12,47.404586091150335,False
-1.2960206000000005,3.423797550000001,2.808583391196284e-09,32.438553378750335,False
-1.2960206000000005,3.5008634500000007,2.075278023607423e-08,27.449875807950338,False
-1.2960206000000005,3.5779293500000002,2.3561363627270515e-08,27.133274347052172,False
-1.2960206000000005,3.6549952500000003,8.372283015823693e-06,12.483838947325118,True
-1.2960206000000005,3.7320611500000003,6.186598154322058e-05,7.495052003827117,True
-1.2960206000000005,3.80912705,8.39583741766877e-06,12.476831280966076,True
-1.2132474000000006,-3.82039705,8.372269092259306e-06,12.48384309555034,True
-1.2132474000000006,-3.74333115,6.186316599804719e-05,7.495165524750339,True
-1.2132474000000006,-3.66626525,8.372269092259306e-06,12.48384309555034,True
-1.2132474000000006,-3.58919935,2.0766703800462783e-08,27.448202854213406,False
-1.2132474000000006,-3.51213345,5.617166782392568e-09,30.70960948228901,False
-1.2132474000000006,-3.43506755,4.432110564553902e-08,25.557219518635215,False
-1.2132474000000006,-3.35800165,1.2065560832070592e-06,17.31576358814465,False
-1.2132474000000006,-3.28093575,3.46692833905724e-05,8.939564420253163,True
-1.2132474000000006,-3.20386985,0.00020576242582121855,4.497475945717426,True
-1.2132474000000006,-3.1268039499999998,0.00011440051861183656,5.961694264394171,True
-1.2132474000000006,-3.0497380499999998,8.32936669536925e-05,6.753230506004226,True
-1.2132474000000006,-2.9726721499999997,3.5801281950137525e-05,8.859422284419137,True
-1.2132474000000006,-2.8956062499999997,7.490801294378398e-05,7.017908916722493,True
-1.2132474000000006,-2.8185403499999997,4.994822130790107e-05,8.028799503009228,True
-1.2132474000000006,-2.7414744499999997,0.0001798485641240951,4.833231516798786,True
-1.2132474000000006,-2.6644085499999997,8.565915908341841e-05,6.683379950816491,True
-1.2132474000000006,-2.5873426499999996,0.0002890859432281919,3.649396281918402,True
-1.2132474000000006,-2.5102767499999996,0.00018672272067880115,4.739669984013428,True
-1.2132474000000006,-2.4332108499999996,0.000432134715928763,2.6466387739447783,True
-1.2132474000000006,-2.3561449499999996,0.00022598935247633792,4.263592636511813,True
-1.2132474000000006,-2.2790790499999996,0.0003892772696891913,2.907161277444803,True
-1.2132474000000006,-2.2020131499999995,0.0005152416426692419,2.2078880296994736,True
-1.2132474000000006,-2.1249472499999995,0.00047394286591348516,2.4162880928868833,True
-1.2132474000000006,-2.04788135,0.00039500987385986743,2.870696797062073,True
-1.2132474000000006,-1.97081545,0.0004298933551284176,2.6596098730606084,True
-1.2132474000000006,-1.89374955,0.00043661039800839543,2.6209374123019007,True
-1.2132474000000006,-1.8166836499999999,0.00023813211520476118,4.133044580857356,True
-1.2132474000000006,-1.7396177499999999,0.00020691306693348092,4.483566245517247,True
-1.2132474000000006,-1.6625518499999998,0.0001813412814266312,4.812614304507344,True
-1.2132474000000006,-1.5854859499999998,0.00024482500194672723,4.063906368700969,True
-1.2132474000000006,-1.5084200499999998,0.0005523043308241622,2.034623229325358,True
-1.2132474000000006,-1.4313541499999998,0.0002486207171829514,4.025531381904382,True
-1.2132474000000006,-1.3542882499999997,0.00014508297378395014,5.369038871375524,True
-1.2132474000000006,-1.2772223499999997,0.00018228861377746292,4.7996177208796125,True
-1.2132474000000006,-1.2001564499999997,0.00025797007104548986,3.933452707304442,True
-1.2132474000000006,-1.1230905499999997,0.00013086813107156717,5.6262441831387235,True
-1.2132474000000006,-1.0460246499999997,0.0001380725132105716,5.492575505871141,True
-1.2132474000000006,-0.9689587499999996,0.0002533917873789968,3.9781181256453966,True
-1.2132474000000006,-0.8918928499999996,0.00013802539744509925,5.4934268175097065,True
-1.2132474000000006,-0.8148269499999996,0.00011073107771461553,6.04301238716413,True
